job_id,inferred,type
3693050572,0,401(k)
3693050572,0,Disability insurance
3693050581,1,Disability insurance
3693050606,1,401(k)
3693050606,1,Vision insurance
3693050616,1,Vision insurance
3693050616,1,Disability insurance
3693050616,1,401(k)
3693050622,1,Vision insurance
3693050622,1,Disability insurance
3693050622,1,401(k)
3693050631,1,Vision insurance
3693050636,0,Medical insurance
3693050636,0,Vision insurance
3693050636,0,Dental insurance
3693050636,0,401(k)
3693050636,0,Tuition assistance
3693050636,0,Disability insurance
3693050670,0,Medical insurance
3693050670,0,Vision insurance
3693050670,0,Dental insurance
3693050670,0,Disability insurance
3693050670,1,401(k)
3693050675,0,Medical insurance
3693050675,0,Vision insurance
3693050675,0,Dental insurance
3693050675,0,401(k)
3693050675,0,Disability insurance
3693050685,0,Medical insurance
3693050685,0,Vision insurance
3693050685,0,Dental insurance
3693050685,0,401(k)
3693050685,0,Paid maternity leave
3693050685,0,Paid paternity leave
3693050685,0,Disability insurance
3693050705,0,Medical insurance
3693050705,0,Vision insurance
3693050705,0,Dental insurance
3693050705,0,401(k)
3693050705,0,Paid maternity leave
3693050705,0,Paid paternity leave
3693050705,0,Disability insurance
3693050707,0,Medical insurance
3693050707,0,Vision insurance
3693050707,0,Dental insurance
3693050707,0,401(k)
3693050741,0,Medical insurance
3693050741,0,Vision insurance
3693050741,0,Dental insurance
3693050741,0,401(k)
3693050746,1,401(k)
3693050755,1,Medical insurance
3693050755,1,Dental insurance
3693050755,1,Disability insurance
3693050755,1,401(k)
3693050755,1,Vision insurance
3693050756,0,Medical insurance
3693050756,0,Vision insurance
3693050756,0,Dental insurance
3693050756,0,401(k)
3693050777,1,401(k)
3693050801,1,401(k)
3693050801,1,Commuter benefits
3693050814,0,Medical insurance
3693050814,0,Vision insurance
3693050814,0,Dental insurance
3693050814,0,401(k)
3693050814,0,Pension plan
3693050838,1,Medical insurance
3693050844,0,Medical insurance
3693050844,0,Vision insurance
3693050844,0,Dental insurance
3693050844,0,401(k)
3693050844,0,Disability insurance
3693050844,0,Paid maternity leave
3693050844,0,Paid paternity leave
3636503102,1,Medical insurance
3693050858,0,Medical insurance
3693050858,0,Vision insurance
3693050858,0,Dental insurance
3693050858,0,Pension plan
3693050860,1,401(k)
3693050862,1,401(k)
3693050862,1,Commuter benefits
3693050869,1,Commuter benefits
3693050886,0,Medical insurance
3693050886,0,Vision insurance
3693050886,0,Dental insurance
3693050886,0,401(k)
3693050890,1,401(k)
3693050890,1,Commuter benefits
3693050890,1,Paid paternity leave
3693050899,0,Medical insurance
3693050899,0,Vision insurance
3693050899,0,Dental insurance
3693050899,0,Paid maternity leave
3693050899,0,Paid paternity leave
3693050899,0,Tuition assistance
3693050903,1,401(k)
3693050905,0,Medical insurance
3693050905,0,Vision insurance
3693050905,0,Dental insurance
3693050905,0,401(k)
3693050912,1,401(k)
3693050917,1,401(k)
3693050917,1,Commuter benefits
3693050917,1,Disability insurance
3693050972,1,Disability insurance
3693050973,1,401(k)
3693050974,0,Medical insurance
3693050974,0,Vision insurance
3693050974,0,Dental insurance
3693050974,0,401(k)
3693050974,0,Paid maternity leave
3693050974,0,Paid paternity leave
3693050974,0,Disability insurance
3693050984,1,Disability insurance
3693050984,1,401(k)
3693050998,1,Commuter benefits
3693051052,1,Medical insurance
3693051052,1,401(k)
3693051072,0,Medical insurance
3693051072,0,Vision insurance
3693051072,0,Dental insurance
3693051072,0,401(k)
3693051072,0,Tuition assistance
3693051093,0,Medical insurance
3693051093,0,Vision insurance
3693051093,0,Dental insurance
3693051093,0,401(k)
3693051093,0,Paid maternity leave
3693051093,0,Paid paternity leave
3693051101,0,Medical insurance
3693051101,0,Vision insurance
3693051101,0,Dental insurance
3693051101,0,401(k)
3693051101,1,Disability insurance
3693051102,0,Medical insurance
3693051102,0,401(k)
3693051125,1,Medical insurance
3693051138,1,Vision insurance
3693051138,1,401(k)
3693051142,0,Medical insurance
3693051142,0,Vision insurance
3693051142,0,Dental insurance
3693051146,0,Medical insurance
3693051146,0,Vision insurance
3693051146,0,Dental insurance
3693051146,0,401(k)
3693051146,0,Paid maternity leave
3693051146,0,Child care support
3693051146,0,Paid paternity leave
3693051146,0,Tuition assistance
3693051146,0,Disability insurance
3693051172,1,401(k)
3693051177,0,Medical insurance
3693051177,0,Vision insurance
3693051177,0,Dental insurance
3693051203,0,Medical insurance
3693051203,0,Vision insurance
3693051203,0,Dental insurance
3693051203,0,401(k)
3693051203,0,Tuition assistance
3693051208,0,Medical insurance
3693051208,0,401(k)
3693051208,0,Paid maternity leave
3693051246,1,Medical insurance
3693051247,0,Medical insurance
3693051247,0,Vision insurance
3693051247,0,Dental insurance
3693051247,0,Tuition assistance
3693051247,0,Commuter benefits
3693051257,0,Medical insurance
3693051257,0,Vision insurance
3693051257,0,Dental insurance
3693051277,1,401(k)
3693051277,1,Dental insurance
3693051277,1,Medical insurance
3693051280,1,Vision insurance
3693051280,1,401(k)
3693051338,0,Medical insurance
3693051338,0,Vision insurance
3693051338,0,Dental insurance
3693051338,0,401(k)
3693051338,0,Paid paternity leave
3693051338,0,Paid maternity leave
3693051338,0,Pension plan
3693051338,0,Disability insurance
3693051344,0,Medical insurance
3693051344,0,Dental insurance
3693051344,0,401(k)
3693051344,0,Vision insurance
3693051344,0,Disability insurance
3693051364,0,Medical insurance
3693051364,0,Vision insurance
3693051364,0,Dental insurance
3693051364,0,401(k)
3693051364,1,Commuter benefits
3693051397,1,401(k)
3693051410,1,Vision insurance
3693051410,1,Disability insurance
3693051410,1,401(k)
3693051414,0,Medical insurance
3693051414,0,Dental insurance
3693051414,0,401(k)
3693051416,1,401(k)
3693051416,1,Medical insurance
3693051416,1,Vision insurance
3693051416,1,Dental insurance
3693051416,1,Disability insurance
3693051422,0,Medical insurance
3693051422,0,Vision insurance
3693051422,0,Dental insurance
3693051422,0,401(k)
3693051427,1,401(k)
3693051428,0,401(k)
3693051428,0,Dental insurance
3693051428,0,Medical insurance
3693051428,0,Vision insurance
3693051430,1,401(k)
3693051432,0,Medical insurance
3693051432,0,Vision insurance
3693051432,0,Dental insurance
3693051432,0,401(k)
3693051432,0,Commuter benefits
3693051455,1,401(k)
3693051455,1,Dental insurance
3693051455,1,Medical insurance
3693051455,1,Vision insurance
3693051457,0,Medical insurance
3693051457,0,Vision insurance
3693051457,0,Dental insurance
3693051457,0,401(k)
3693051459,0,Medical insurance
3693051459,0,Vision insurance
3693051459,0,Dental insurance
3693051459,0,401(k)
3693051459,0,Paid maternity leave
3693051459,0,Tuition assistance
3693051466,1,401(k)
3693051475,1,401(k)
3693051486,0,Medical insurance
3693051486,0,Vision insurance
3693051486,0,Dental insurance
3693051486,0,401(k)
3693051486,0,Disability insurance
3693051496,0,Medical insurance
3693051496,0,Vision insurance
3693051496,0,Dental insurance
3693051496,0,401(k)
3693051520,1,401(k)
3693051523,1,Dental insurance
3693051523,1,Medical insurance
3693051523,1,Vision insurance
3693051530,0,Medical insurance
3693051530,0,Vision insurance
3693051530,0,Dental insurance
3693051530,0,Paid paternity leave
3693051530,0,Paid maternity leave
3693051530,0,Tuition assistance
3693051530,0,Pension plan
3693051558,1,401(k)
3693051564,1,401(k)
3693051565,0,Medical insurance
3693051565,0,Vision insurance
3693051565,0,Dental insurance
3693051565,0,401(k)
3693051580,0,Medical insurance
3693051580,0,Vision insurance
3693051580,0,Paid maternity leave
3693051580,0,Dental insurance
3693051580,0,401(k)
3693051580,0,Paid paternity leave
3693051580,0,Disability insurance
3693051593,0,Medical insurance
3693051593,0,Vision insurance
3693051593,0,Dental insurance
3670078576,0,Medical insurance
3670078576,0,Vision insurance
3670078576,0,Dental insurance
3693051596,0,401(k)
3693051616,1,401(k)
3693051616,1,Commuter benefits
3693051651,1,401(k)
3693051656,0,Medical insurance
3693051656,0,Vision insurance
3693051656,0,Dental insurance
3693051656,0,401(k)
3693051656,0,Paid maternity leave
3693051656,0,Paid paternity leave
3693051656,0,Commuter benefits
3693051658,1,401(k)
3693051685,0,Medical insurance
3693051685,0,Dental insurance
3693051685,0,Tuition assistance
3693051685,0,401(k)
3693051689,1,401(k)
3693051743,0,Medical insurance
3693051743,0,Vision insurance
3693051743,0,Dental insurance
3693051743,0,401(k)
3693051757,1,401(k)
3693051763,1,401(k)
3693051803,1,Disability insurance
3693051803,1,401(k)
3693051804,1,Dental insurance
3693051804,1,Medical insurance
3693051804,1,Vision insurance
3693051841,0,Medical insurance
3693051841,0,Vision insurance
3693051841,0,Dental insurance
3693051841,0,401(k)
3693051841,0,Disability insurance
3693051846,1,401(k)
3693051855,0,Medical insurance
3693051855,0,Vision insurance
3693051855,0,Dental insurance
3693051855,0,401(k)
3693051855,0,Paid maternity leave
3693051855,0,Paid paternity leave
3693051855,0,Disability insurance
3693051912,1,Disability insurance
3693051917,1,Vision insurance
3693051917,1,Commuter benefits
3693051922,1,Vision insurance
3693051922,1,Paid maternity leave
3693051933,1,Vision insurance
3693051933,1,Disability insurance
3693051933,1,401(k)
3693051939,0,Vision insurance
3693051939,0,Medical insurance
3693051939,0,Dental insurance
3693051939,0,401(k)
3693051939,0,Paid maternity leave
3693051939,0,Student loan assistance
3693051939,0,Disability insurance
3693051948,1,401(k)
3693051950,0,Medical insurance
3693051950,0,Vision insurance
3693051950,0,Dental insurance
3693051950,0,401(k)
3693051951,1,Disability insurance
3693051955,1,401(k)
3693051987,1,401(k)
3693051987,1,Paid paternity leave
3693052026,0,Medical insurance
3693052026,0,Dental insurance
3693052026,0,401(k)
3693052026,0,Disability insurance
3693052043,0,Medical insurance
3693052043,0,Vision insurance
3693052043,0,Dental insurance
3693052043,0,401(k)
3693052066,0,Medical insurance
3693052066,0,Vision insurance
3693052066,0,Dental insurance
3693052066,0,401(k)
3693052081,0,Medical insurance
3693052081,0,Vision insurance
3693052081,0,Dental insurance
3693052081,0,401(k)
3693052081,0,Paid maternity leave
3693052081,0,Paid paternity leave
3693052081,0,Tuition assistance
3693052123,0,401(k)
3693052123,0,Medical insurance
3693052123,0,Vision insurance
3693052123,0,Dental insurance
3693052128,0,Medical insurance
3693052128,0,Vision insurance
3693052128,0,Dental insurance
3693052128,0,401(k)
3693052128,1,Disability insurance
3693052132,0,Medical insurance
3693052132,0,Vision insurance
3693052132,0,Dental insurance
3693052132,0,401(k)
3693052136,1,401(k)
3693052139,1,401(k)
3693052139,1,Commuter benefits
3693052142,0,Medical insurance
3693052142,0,Vision insurance
3693052142,0,Dental insurance
3693052142,0,401(k)
3693052142,0,Paid maternity leave
3693052152,0,Medical insurance
3693052152,0,Vision insurance
3693052152,0,Dental insurance
3693052152,0,401(k)
3693052153,0,Medical insurance
3693052153,0,Vision insurance
3693052153,0,Dental insurance
3693052153,0,401(k)
3693052190,1,401(k)
3693052190,1,Commuter benefits
3693052268,0,Medical insurance
3693052268,0,Vision insurance
3693052268,0,Dental insurance
3693052277,0,Medical insurance
3693052277,0,Vision insurance
3693052277,0,Dental insurance
3693052277,0,401(k)
3693052314,0,Medical insurance
3693052314,0,Tuition assistance
3693052314,0,Vision insurance
3693052314,0,Dental insurance
3693052314,0,401(k)
3693052315,0,Medical insurance
3693052315,0,Vision insurance
3693052315,0,Dental insurance
3693052315,0,Pension plan
3693052315,0,Commuter benefits
3693052332,1,Medical insurance
3693052335,1,Disability insurance
3693052335,1,401(k)
3693052344,1,401(k)
3693052348,0,Medical insurance
3693052348,0,Vision insurance
3693052348,0,Dental insurance
3693052348,0,Paid paternity leave
3693052348,0,401(k)
3693052348,0,Paid maternity leave
3693052367,1,401(k)
3693052420,1,Commuter benefits
3693052429,1,Commuter benefits
3693052430,1,401(k)
3693052433,0,Medical insurance
3693052433,0,Vision insurance
3693052433,0,Dental insurance
3693052433,0,401(k)
3693052433,0,Disability insurance
3693052455,1,401(k)
3693052455,1,Dental insurance
3693052455,1,Medical insurance
3693052455,1,Vision insurance
3693052478,0,Medical insurance
3693052478,0,Vision insurance
3693052478,0,Dental insurance
3693052478,0,401(k)
3693052478,0,Disability insurance
3693052508,1,401(k)
3693052517,0,Medical insurance
3693052517,0,Vision insurance
3693052517,0,Dental insurance
3693052517,0,401(k)
3693052517,1,Disability insurance
3693052554,1,401(k)
3693052554,1,Dental insurance
3693052554,1,Medical insurance
3693053008,0,Medical insurance
3693053008,0,Vision insurance
3693053008,0,Dental insurance
3693053008,0,Pension plan
3693053020,1,401(k)
3693053020,1,Dental insurance
3693053020,1,Medical insurance
3693053020,1,Vision insurance
3693053038,1,401(k)
3693053040,0,Medical insurance
3693053040,0,Vision insurance
3693053040,0,Dental insurance
3693053040,0,401(k)
3693053067,1,401(k)
3693053071,0,Medical insurance
3693053071,0,Vision insurance
3693053071,0,Dental insurance
3693053071,0,401(k)
3693053071,0,Paid maternity leave
3693053071,0,Paid paternity leave
3693053071,0,Disability insurance
3693053073,0,Medical insurance
3693053073,0,Vision insurance
3693053073,0,Dental insurance
3693053073,0,Pension plan
3693053073,0,401(k)
3693053073,0,Disability insurance
3693053132,1,Disability insurance
3693053132,1,401(k)
3693053139,0,401(k)
3693053139,0,Medical insurance
3693053145,1,Commuter benefits
3693053145,1,Disability insurance
3693053151,0,Medical insurance
3693053151,0,Vision insurance
3693053151,0,Dental insurance
3693053151,0,401(k)
3693053156,1,401(k)
3693053156,1,Commuter benefits
3693053163,1,401(k)
3693053163,1,Medical insurance
3693053170,1,401(k)
3693053170,1,Commuter benefits
3693053177,1,401(k)
3693053215,0,Medical insurance
3693053215,0,Vision insurance
3693053215,0,Dental insurance
3693053215,0,401(k)
3693053217,1,401(k)
3693053225,0,Medical insurance
3693053225,0,Vision insurance
3693053225,0,Dental insurance
3693053225,0,401(k)
3693053226,1,401(k)
3693053249,0,Medical insurance
3693053249,0,Vision insurance
