company_id,industry
3295320,Staffing & Recruiting
163566,Retail
142596,Accounting
78631,Civil Engineering
42686769,Hospitality
19176921,Logistics & Supply Chain
7917,Hospitality
1138689,Real Estate
69386044,Executive Office
74434793,Computer Software
126600,Medical Device
26531259,Defense & Space
3279188,Education Management
3143455,Computer Software
2971337,Information Technology & Services
13994355,Law Practice
73067184,Venture Capital & Private Equity
74238915,Oil & Energy
71300779,Real Estate
22167,Information Technology & Services
450279,Food Production
30599146,"Health, Wellness & Fitness"
10017534,Marketing & Advertising
9322302,Consumer Services
5848,Utilities
3536644,Research
2055594,Construction
3898242,Construction
18788317,Legal Services
73578,Non-profit Organization Management
3523887,Non-profit Organization Management
1862569,Information Technology & Services
3158134,Telecommunications
165078,Financial Services
18900226,Consumer Services
2681180,Luxury Goods & Jewelry
1291555,Building Materials
72272769,Marketing & Advertising
7122557,"Health, Wellness & Fitness"
40798255,Education Management
74548154,Medical Practice
5061336,Building Materials
444599,Hospital & Health Care
6647752,Marketing & Advertising
69793,Marketing & Advertising
1878126,Logistics & Supply Chain
165461,Hospital & Health Care
3706348,Design
15695797,Industrial Automation
89521965,Hospital & Health Care
1965562,Real Estate
102211,Financial Services
3313008,Staffing & Recruiting
27510668,Hospital & Health Care
63267,Transportation/Trucking/Railroad
12977219,Staffing & Recruiting
18195942,Computer Software
67566886,Real Estate
2169454,Printing
39197750,Automotive
331670,Financial Services
6234,Food Production
64563366,Real Estate
1205053,Hospitality
528424,Events Services
17419,Hospital & Health Care
15644899,Non-profit Organization Management
3719102,Import & Export
96632578,Computer Software
18021555,Education Management
1208213,Hospitality
28483008,Management Consulting
68496728,Commercial Real Estate
96468389,Information Technology & Services
528422,Individual & Family Services
628213,Government Administration
28987629,Staffing & Recruiting
25042958,Marketing & Advertising
2749736,Electrical & Electronic Manufacturing
2575850,Staffing & Recruiting
1162405,Banking
85738,Medical Device
6870363,Education Management
82792265,Government Administration
78451299,Information Technology & Services
1239251,Non-profit Organization Management
138192,Public Safety
42221,Medical Device
10682123,Information Technology & Services
10514179,Staffing & Recruiting
96104044,Retail
302387,Management Consulting
69552807,Staffing & Recruiting
2343688,Defense & Space
912358,Information Technology & Services
81675397,Civic & Social Organization
2925555,Information Technology & Services
96403464,Human Resources
1259,Information Technology & Services
79836770,Management Consulting
64595377,Hospital & Health Care
88935532,Information Technology & Services
18813,Hospital & Health Care
13617646,Staffing & Recruiting
90906967,Staffing & Recruiting
847311,Outsourcing/Offshoring
11370,Machinery
84025208,Information Technology & Services
3777778,Staffing & Recruiting
1946459,Management Consulting
102534,Mental Health Care
71036906,Staffing & Recruiting
53265880,Information Technology & Services
11040795,Management Consulting
98516997,Computer Software
33299676,Management Consulting
53265404,Utilities
1931371,Apparel & Fashion
9640,Hospital & Health Care
1281,Information Technology & Services
35594754,Accounting
1889643,Information Technology & Services
14542824,Staffing & Recruiting
426121,Staffing & Recruiting
5461,Information Technology & Services
70261721,Human Resources
11494547,Management Consulting
3643,Computer Software
7602005,Information Technology & Services
18312164,Computer Software
33055,Staffing & Recruiting
22085,Computer Software
15101724,Higher Education
2857634,Internet
28169,Hospital & Health Care
1940473,Automotive
9219414,"Health, Wellness & Fitness"
996271,Information Technology & Services
2180169,Marketing & Advertising
34747223,Information Services
77224,Mechanical Or Industrial Engineering
163732,Investment Banking
83546,Apparel & Fashion
451961,Staffing & Recruiting
90639,Staffing & Recruiting
1458905,Furniture
3589,Retail
379207,Construction
33227880,Hospital & Health Care
421728,Building Materials
73414,Utilities
31398220,Broadcast Media
7587729,Computer Software
89490424,Information Technology & Services
65501986,Staffing & Recruiting
68428,Accounting
1732887,Medical Device
5352294,Information Technology & Services
71305857,Outsourcing/Offshoring
6587396,Renewables & Environment
320132,Information Technology & Services
67080514,Real Estate
15506,Financial Services
7590279,Real Estate
165444,Information Technology & Services
313431,Financial Services
65448818,Financial Services
81954233,Packaging & Containers
4221934,Insurance
48024,Construction
25170550,Non-profit Organization Management
349014,Food Production
4399,Financial Services
89801388,Financial Services
1406,Pharmaceuticals
2305,Information Technology & Services
10341654,Packaging & Containers
71575605,Transportation/Trucking/Railroad
3335,Aviation & Aerospace
4564,Hospital & Health Care
9117,Chemicals
34821,Individual & Family Services
1248,Consumer Goods
85123,Machinery
26283799,Hospital & Health Care
12192,Automotive
80911138,Electrical & Electronic Manufacturing
84491389,Electrical & Electronic Manufacturing
25179038,Staffing & Recruiting
3558,Higher Education
8737,Government Administration
9308035,Information Technology & Services
1767,Financial Services
24518,Luxury Goods & Jewelry
741062,Construction
79988879,Financial Services
2612,Aviation & Aerospace
17882,Transportation/Trucking/Railroad
999245,Hospital & Health Care
65878041,Automotive
1339209,Entertainment
71316538,Events Services
163993,Biotechnology
455602,Electrical & Electronic Manufacturing
3025562,Apparel & Fashion
3254263,Financial Services
708393,Civil Engineering
96180361,Retail
162787,Automotive
164885,Government Administration
64865352,Biotechnology
585138,Hospitality
1399,Pharmaceuticals
15916,Staffing & Recruiting
7886,Environmental Services
6265,Transportation/Trucking/Railroad
82385,Broadcast Media
1557409,Telecommunications
16279,Retail
3810572,Apparel & Fashion
17763,Semiconductors
52160128,Information Technology & Services
9813,Hospital & Health Care
14617392,Staffing & Recruiting
108854,Civil Engineering
27964,Civil Engineering
2609,Electrical & Electronic Manufacturing
6281,Higher Education
24795036,Financial Services
22505,Construction
15142330,Higher Education
1051903,Biotechnology
71001279,Staffing & Recruiting
12273,Construction
56119363,Hospital & Health Care
11518813,Hospital & Health Care
90409926,Utilities
1098181,Accounting
3135,Hospitality
3112877,Information Technology & Services
49648429,Education Management
413275,Staffing & Recruiting
19100519,Hospital & Health Care
40900877,Hospital & Health Care
34583,Hospital & Health Care
3677,Financial Services
283666,Management Consulting
6963,Consumer Electronics
11758,Wholesale
98106539,Computer Software
2497653,Computer & Network Security
37871,Financial Services
2678,Food Production
67098,Packaging & Containers
114485,Defense & Space
623716,Hospital & Health Care
3543771,Information Technology & Services
100302,Higher Education
7586104,Computer Software
68235865,Internet
269675,Defense & Space
7801,Staffing & Recruiting
1382996,Financial Services
56307735,Hospital & Health Care
13550,Accounting
29356794,Renewables & Environment
5243263,Hospital & Health Care
243836,Non-profit Organization Management
698629,Financial Services
77633193,Electrical & Electronic Manufacturing
5351,Information Technology & Services
10831504,Hospital & Health Care
220336,Hospitality
22241,Construction
8017,Chemicals
11553382,Design
166471,Real Estate
2155460,E-learning
18979802,Financial Services
19807,Banking
8058,Staffing & Recruiting
165648,Semiconductors
2382849,Non-profit Organization Management
29497,Design
36141,Retail
18334050,Hospital & Health Care
15677,Transportation/Trucking/Railroad
10682189,Semiconductors
9062,Restaurants
167024,Information Technology & Services
11266342,Hospital & Health Care
13188,Non-profit Organization Management
10515,Law Practice
121082,Mining & Metals
1096036,Non-profit Organization Management
10440912,Research
383161,Banking
82153,Construction
6867,Medical Device
2871879,Electrical & Electronic Manufacturing
2516,Higher Education
27221116,Construction
162243,Pharmaceuticals
4827450,Staffing & Recruiting
41255,Staffing & Recruiting
228650,Staffing & Recruiting
1476197,Government Administration
9251256,Construction
7466,Financial Services
5775,Broadcast Media
167757,Staffing & Recruiting
95985,Computer Software
82291209,Hospitality
2564997,Hospitality
3591568,Mechanical Or Industrial Engineering
3619383,Computer Software
55787,Pharmaceuticals
35446044,Hospital & Health Care
377671,Accounting
21337,Hospital & Health Care
18954974,Information Technology & Services
28974109,Management Consulting
39065,Civil Engineering
18777798,Computer Software
86265278,Transportation/Trucking/Railroad
3509022,Computer Software
166391,Management Consulting
1038,Management Consulting
1784,Management Consulting
1043,Industrial Automation
483347,Banking
7803233,Staffing & Recruiting
3338050,Computer & Network Security
20296181,Commercial Real Estate
18058364,Hospital & Health Care
7788794,Alternative Medicine
28779350,Hospitality
89724899,Computer Software
65361091,Military
647285,Utilities
10165687,Computer Software
256109,Human Resources
18880849,Information Technology & Services
19722,Financial Services
3202422,Hospital & Health Care
2636280,Hospitality
20573,Hospital & Health Care
91533096,Staffing & Recruiting
166643,Higher Education
40687781,Pharmaceuticals
19024424,Facilities Services
90544524,Consumer Services
164711,Real Estate
9703,Hospital & Health Care
461365,Hospital & Health Care
33457526,Consumer Services
1258855,Staffing & Recruiting
3731368,Oil & Energy
37251914,Hospitality
8019,Management Consulting
17981957,Mental Health Care
162536,Banking
15080,Hospitality
479154,Staffing & Recruiting
16265636,Hospital & Health Care
7639,Non-profit Organization Management
41447,Consumer Goods
19192589,Biotechnology
4857,Chemicals
72513099,Mental Health Care
66727780,Computer Software
11419,Defense & Space
16178566,Hospital & Health Care
2257863,Biotechnology
12336,Consumer Goods
5343,Food & Beverages
28978143,Hospital & Health Care
163920,Media Production
704813,Retail
85320,Environmental Services
3831,Financial Services
2454643,Consumer Services
82565734,Hospital & Health Care
5998,Higher Education
2564992,Hospitality
60419691,Hospitality
163348,Higher Education
656981,Mechanical Or Industrial Engineering
202625,Staffing & Recruiting
35529547,Hospital & Health Care
8014,Hospital & Health Care
550530,Banking
162755,Building Materials
1552540,Electrical & Electronic Manufacturing
2230,Consumer Goods
1494,Information Technology & Services
16710,Oil & Energy
3781515,Transportation/Trucking/Railroad
